tweet_id,img_num,predicted_breed,confidence_score,is_dog,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,retweet_count,favorite_count
707995814724026368,14,agama,0.172087,False,2016-03-10 18:25:30+00:00,this is farfle. he lost his back legs during the battle of gettysburg. goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/niqqwzizzq,12,10,Farfle,None,None,None,None,1017,2880
708026248782585858,14,malinois,0.786468,True,2016-03-10 20:26:26+00:00,everybody stop what you're doing and watch this video. frank is stuck in a loop. 13/10 (vid by @klbmatty) https://t.co/5ajs8tiv1u,13,10,None,None,None,None,None,1754,4076
708109389455101952,14,Staffordshire_bullterrier,0.5161060000000001,True,2016-03-11 01:56:49+00:00,this is remington. he was caught off guard by the magical floating cheese. spooked af. 10/10 deep breaths pup https://t.co/mhpsadijmz,10,10,Remington,None,None,None,None,502,1806
708119489313951744,14,Norwich_terrier,0.2644829999999999,True,2016-03-11 02:36:57+00:00,this is cooper. he basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kdamufeipm,14,10,Cooper,None,None,None,None,899,2490
708130923141795840,14,French_bulldog,0.7103540000000002,True,2016-03-11 03:22:23+00:00,please stop sending in non canines like this guatemalan twiggle bunny. we only rate dogs. only send in dogs... 11/10 https://t.co/xkhobeguvt,11,10,None,None,None,None,None,786,3106
708149363256774660,14,Cardigan,0.350993,True,2016-03-11 04:35:39+00:00,this is jebberson. he's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/vefkvwcohf,10,10,Jebberson,None,None,None,None,1415,3997
708349470027751425,14,muzzle,0.24389,False,2016-03-11 17:50:48+00:00,this is river. he's changing the trumpet game. innovative af. 11/10 such a good boy https://t.co/tk7a0axqfd,11,10,River,None,None,None,None,677,2193
708356463048204288,2,pug,0.8712829999999999,True,2016-03-11 18:18:36+00:00,this is oliver. that is his castle. he protects it with his life. he's also squishy af. 10/10 would squish softly https://t.co/osuegw0bhx,10,10,Oliver,None,None,None,None,1201,3308
708469915515297792,14,Chihuahua,0.748163,True,2016-03-12 01:49:25+00:00,this is bobble. he's a croatian galifianakis. hears everything within 400 miles. 11/10 would snug diligently https://t.co/vwdc6ptdzk,11,10,Bobble,None,None,None,None,733,2858
708479650088034305,14,Shih-Tzu,0.21847899999999998,True,2016-03-12 02:28:06+00:00,meet bear. he's a beneboop cumberclap. extremely unamused. 13/10 i'm in love with this picture https://t.co/uc8kuqaz0w,13,10,Bear,None,None,None,None,619,2347
708711088997666817,2,tennis_ball,0.9129609999999999,False,2016-03-12 17:47:45+00:00,this is smokey. he really likes tennis balls. 11/10 https://t.co/ah7wlytubq,11,10,Smokey,None,None,None,None,641,2345
708738143638450176,14,Pomeranian,0.933457,True,2016-03-12 19:35:15+00:00,this is coco. she gets to stay on the bachelor for another week. super pumped 11/10 https://t.co/wscb6lfnxd,11,10,Coco,None,None,None,None,742,2549
708810915978854401,2,golden_retriever,0.976139,True,2016-03-13 00:24:26+00:00,this is mister. he's a wonderful father to his two pups. heartwarming af. 10/10 for all https://t.co/2kcujxl2r4,10,10,Mister,None,None,None,None,6270,15258
708834316713893888,14,Eskimo_dog,0.283945,True,2016-03-13 01:57:25+00:00,meet malikai. he was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/vd2fqhiign,10,10,Malikai,None,None,None,None,452,1557
708845821941387268,14,schipperke,0.74564,True,2016-03-13 02:43:08+00:00,here's a pupper with magic eyes. not wearing a seat belt tho (irresponsible af). very distracting to driver. 9/10 https://t.co/5dljb4ssvi,14,10,None,None,None,floofer,None,806,2745
709042156699303936,14,hotdog,0.8265790000000002,False,2016-03-13 15:43:18+00:00,this is klevin. he's addicted to sandwiches (yes a hotdog is a sandwich fight me) it's tearing his family apart 9/10 https://t.co/7bkkvnu5pd,14,10,Klevin,None,None,None,None,1483,4349
709158332880297985,14,Siberian_husky,0.212957,True,2016-03-13 23:24:56+00:00,meet rodney. he's a ukranian boomchicka. outside but would like to be inside. only has one ear (unfortunate) 10/10 https://t.co/fjaj3ggxrr,10,10,Rodney,None,None,None,None,367,1883
709198395643068416,14,borzoi,0.4907829999999999,True,2016-03-14 02:04:08+00:00,"from left to right:
cletus, jerome, alejandro, burp, &amp; titson
none know where camera is. 45/50 would hug all at once https://t.co/sedre1ivtk",14,10,None,None,None,None,None,591,2274
709207347839836162,14,Chihuahua,0.948323,True,2016-03-14 02:39:42+00:00,this is penny. she's trying on her prom dress. stunning af 11/10 https://t.co/qczdzgcapg,11,10,Penny,None,None,None,None,5196,11447
709225125749587968,14,Labrador_retriever,0.271109,True,2016-03-14 03:50:21+00:00,this is walker. he's a butternut khalifa. appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fewhsaln,11,10,Walker,None,None,None,None,522,2216
709409458133323776,14,Shetland_sheepdog,0.79745,True,2016-03-14 16:02:49+00:00,this is billy. he sensed a squirrel. 8/10 damn it billy https://t.co/yu0k98vz9a,8,10,Billy,None,None,None,None,617,2432
709449600415961088,2,Maltese_dog,0.780187,True,2016-03-14 18:42:20+00:00,meet karma. she's just a head. lost body during the second punic war (unfortunate). loves to travel 10/10 petable af https://t.co/c6af6nyepo,10,10,Karma,None,None,None,None,520,2029
709519240576036864,14,cocker_spaniel,0.4149819999999999,True,2016-03-14 23:19:03+00:00,this is vince. he's a gregorian flapjeck. white spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczgav2dk4,14,10,Vince,None,None,None,None,219,1388
709556954897764353,2,golden_retriever,0.790026,True,2016-03-15 01:48:55+00:00,this is cecil. she's a gigglefloof poofer. outdoorsy af. one with nature. 12/10 would strategically capture https://t.co/ijjb0duoic,12,10,Cecil,None,None,None,None,975,3030
709566166965075968,14,chow,0.999837,True,2016-03-15 02:25:31+00:00,this is olaf. he's gotta be rare. seems sturdy. tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/e9jau59bh9,12,10,Olaf,None,None,None,None,1077,3261
709852847387627521,2,Chihuahua,0.9456289999999999,True,2016-03-15 21:24:41+00:00,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/bndvzehrow,12,10,None,None,None,None,None,1092,3245
709901256215666688,2,bib,0.998814,False,2016-03-16 00:37:03+00:00,"weratedogs stickers are here and they're 12/10! use code ""puppers"" at checkout 🐶🐾

shop now: https://t.co/k5xsufrkym https://t.co/shxk46v13r",12,10,None,None,None,None,None,92,608
709918798883774466,2,Pembroke,0.956222,True,2016-03-16 01:46:45+00:00,meet watson. he's a suzuki tickleboop. leader of a notorious biker gang. only one ear functional. 12/10 snuggable af https://t.co/r1glc5vdqg,12,10,Watson,None,None,None,None,996,3234
710117014656950272,2,toy_poodle,0.8020920000000001,True,2016-03-16 14:54:24+00:00,this pupper got her hair chalked for her birthday. hasn't told her parents yet. rebellious af. 11/10 very nifty https://t.co/h1ox2mltxv,11,10,None,None,None,floofer,None,1785,5040
710140971284037632,14,Pekinese,0.95317,True,2016-03-16 16:29:35+00:00,this is tater. his underbite is fierce af. doesn't give a damn about your engagement photo. 8/10 https://t.co/nlupy3py12,8,10,Tater,None,None,None,None,807,2526
710153181850935296,2,cowboy_hat,0.979053,False,2016-03-16 17:18:07+00:00,this is lacy. she's tipping her hat to you. daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fg5pk3et1i,11,10,Lacy,None,None,None,None,814,2688
710269109699739648,14,pug,0.415495,True,2016-03-17 00:58:46+00:00,"the squad is back for st. patrick's day! ☘ 💚
13/10 for all https://t.co/occdb2bng5",13,10,None,None,None,None,None,1019,2203
710272297844797440,14,Old_English_sheepdog,0.586307,True,2016-03-17 01:11:26+00:00,we 👏🏻 only 👏🏻 rate 👏🏻 dogs. pls stop sending in non-canines like this dutch panda worm. this is infuriating. 11/10 https://t.co/odflzbong2,11,10,infuriating,None,None,None,None,1146,4156
710283270106132480,2,Shih-Tzu,0.932401,True,2016-03-17 01:55:02+00:00,this is gunner. he's a figamus newton. king of the peek-a-boo. cool jeans. 11/10 https://t.co/onubiliyxz,11,10,Gunner,None,None,None,None,481,1999
710588934686908417,13,Pembroke,0.982004,True,2016-03-17 22:09:38+00:00,this is beemo. he's a chubberflop mix. 12/10 would cross the world for https://t.co/kzmvmu8hbv,12,10,Beemo,None,None,None,None,1701,4189
710658690886586372,14,soft-coated_wheaten_terrier,0.948617,True,2016-03-18 02:46:49+00:00,here's a brigade of puppers. all look very prepared for whatever happens next. 80/80 https://t.co/0eb7r1om12,10,10,None,None,None,None,None,515,2144
710833117892898816,14,Pembroke,0.8037420000000001,True,2016-03-18 14:19:56+00:00,say hello to sora. she's an egyptian pumpernickel. mesmerizing af. 12/10 would bring home to mom https://t.co/pmtr4kxzkq,12,10,Sora,None,None,None,None,476,2477
710844581445812225,14,dingo,0.536593,False,2016-03-18 15:05:29+00:00,this is staniel. his selfie game is strong af. 10/10 i'd snapchat with staniel https://t.co/ugktw7tkym,10,10,Staniel,None,None,None,None,614,2357
710997087345876993,14,malamute,0.28126,True,2016-03-19 01:11:29+00:00,meet milo and amos. they are the best of pals. both 12/10 would pet at the same time https://t.co/mv37bheyyd,12,10,Milo,None,None,None,None,1267,4226
711008018775851008,14,French_bulldog,0.7314050000000001,True,2016-03-19 01:54:56+00:00,this is chuckles. he had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68inm7b5gw,11,10,Chuckles,None,None,floofer,None,560,2749
711306686208872448,14,leatherback_turtle,0.280835,False,2016-03-19 21:41:44+00:00,what hooligan sent in pictures w/out a dog in them? churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwogokzvz,3,10,None,None,None,None,None,680,3060
711363825979756544,14,Pembroke,0.7509060000000001,True,2016-03-20 01:28:47+00:00,"""please, no puparazzi"" 11/10 https://t.co/njixspfedk",11,10,None,None,None,None,None,1020,3333
711652651650457602,14,llama,0.8567889999999998,False,2016-03-20 20:36:28+00:00,this is gary. he just wanted to say hi. 9/10 very personable pup https://t.co/sk3cbhmksw,14,10,Gary,None,None,None,None,822,3558
711694788429553666,14,brown_bear,0.7132930000000001,False,2016-03-20 23:23:54+00:00,oh. my. god. 13/10 magical af https://t.co/ezu6jqrkaz,13,10,None,None,None,None,None,16666,30334
711732680602345472,3,dingo,0.366875,False,2016-03-21 01:54:29+00:00,i want to hear the joke this dog was just told. 10/10 https://t.co/1kiuzqqod4,10,10,None,None,None,None,None,3702,8109
711743778164514816,14,Lakeland_terrier,0.4595149999999999,True,2016-03-21 02:38:34+00:00,meet roosevelt. he's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/qcsirdpfvg,11,10,Roosevelt,None,None,None,None,912,2624
711968124745228288,14,espresso,0.430135,False,2016-03-21 17:30:03+00:00,meet winston. he's trapped in a cup of coffee. poor pupper. 10/10 someone free him https://t.co/2e6cutkuuc,10,10,Winston,None,None,floofer,None,2097,7430
712065007010385924,14,goose,0.214301,False,2016-03-21 23:55:01+00:00,this is chester. he's clearly in charge of the other dogs. weird ass paws. not fit for fetch. 6/10 would still pet https://t.co/o2gvskrhht,6,10,Chester,None,None,None,None,570,2080
712085617388212225,2,Shih-Tzu,0.625129,True,2016-03-22 01:16:55+00:00,"say hello to olive and ruby. they are best buddies. both 11/10 
1 like = 1 buddy https://t.co/yagmfdklyl",11,10,Olive,None,None,None,None,438,3021
712092745624633345,14,triceratops,0.23537299999999997,False,2016-03-22 01:45:15+00:00,this is steven. he's inverted af. also very helpful. scans anything you want for free. takes him a while tho. 7/10 https://t.co/ta0ziq7jcg,10,10,Steven,None,None,None,None,814,2716
712097430750289920,14,Labrador_retriever,0.720481,True,2016-03-22 02:03:52+00:00,i can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8agcq4hifk,10,10,None,None,None,None,None,938,3472
712438159032893441,14,ice_bear,0.8694770000000002,False,2016-03-23 00:37:48+00:00,this is kane. he's a semi-submerged haitian huffleplop. happy af. sick waterfall. 11/10 would pat head approvingly https://t.co/7zjec501ul,11,10,Kane,None,None,None,None,1422,4917
712668654853337088,14,Labrador_retriever,0.829058,True,2016-03-23 15:53:42+00:00,say hello to sunny and roxy. they pull things out of water together. 10/10 for both https://t.co/88aedamxcl,10,10,Sunny,None,None,None,None,1102,3836
712717840512598017,14,Great_Pyrenees,0.732043,True,2016-03-23 19:09:09+00:00,please don't send in any more polar bears. we only rate dogs. thank you... 10/10 https://t.co/83rghdiqz2,10,10,None,None,None,None,None,4520,11352
712809025985978368,14,Labrador_retriever,0.8686709999999997,True,2016-03-24 01:11:29+00:00,this is stubert. he just arrived. 10/10 https://t.co/hvgs5aakan,10,10,Stubert,None,None,None,None,6103,17589
713175907180089344,14,timber_wolf,0.503788,False,2016-03-25 01:29:21+00:00,say hello to opie and clarkus. clarkus fell asleep so opie buried him. ruthless af 10/10 for both https://t.co/xt7xay4gnw,10,10,Opie,None,None,None,None,1336,4099
713177543487135744,14,whippet,0.734244,True,2016-03-25 01:35:51+00:00,this is lance. lance doesn't give a shit. 10/10 we should all be more like lance https://t.co/sqng9ap28j,10,10,Lance,None,None,None,None,2600,6664
713411074226274305,14,Great_Pyrenees,0.720337,True,2016-03-25 17:03:49+00:00,here we see an extremely rare bearded floofmallow. only a few left in the wild. 11/10 would pet with a purpose https://t.co/jvjjklpbvq,11,10,None,None,None,None,None,1190,4104
713761197720473600,14,Brittany_spaniel,0.797936,True,2016-03-26 16:15:05+00:00,this is piper. she would really like that tennis ball core. super sneaky tongue slip. 12/10 precious af https://t.co/qp6ghi5az9,12,10,Piper,None,None,None,None,1244,4475
713900603437621249,14,golden_retriever,0.371816,True,2016-03-27 01:29:02+00:00,happy saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvavxkmc1,11,10,None,None,None,None,None,665,2628
713919462244790272,14,Siberian_husky,0.46322299999999994,True,2016-03-27 02:43:58+00:00,this is kanu. he's a freckled ticonderoga. simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyaziurre,12,10,Kanu,None,None,None,None,724,3050
714141408463036416,14,Labrador_retriever,0.586951,True,2016-03-27 17:25:54+00:00,"i know we only rate dogs, but since it's easter i guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/o2rlkxighu",10,10,None,None,None,None,None,1285,4011
714214115368108032,14,pug,0.533967,True,2016-03-27 22:14:49+00:00,happy easter from the squad! 🐇🐶 13/10 for all https://t.co/ymx4kwjuab,13,10,None,None,None,None,None,802,2118
714251586676113411,2,soft-coated_wheaten_terrier,0.751962,True,2016-03-28 00:43:43+00:00,this is thumas. he hates potted plants. 8/10 wtf thumas https://t.co/rdvuenicei,8,10,Thumas,None,None,None,None,762,3033
714258258790387713,14,collie,0.176758,True,2016-03-28 01:10:13+00:00,"meet travis and flurp. travis is pretty chill but flurp can't lie down properly. 10/10 &amp; 8/10
get it together flurp https://t.co/akzl5ynmme",10,10,Travis,None,None,None,None,672,2828
714606013974974464,14,Norfolk_terrier,0.293007,True,2016-03-29 00:12:05+00:00,here are two lil cuddly puppers. both 12/10 would snug like so much https://t.co/zo4eb7c4tg,12,10,None,None,None,None,None,834,3352
714631576617938945,14,meerkat,0.143497,False,2016-03-29 01:53:39+00:00,this is benedict. he's a feisty pup. needs a brushing. portable af. looks very angry actually. 4/10 might not pet https://t.co/3oeffhjv0z,13,10,Benedict,None,None,None,None,900,3021
714957620017307648,14,Great_Pyrenees,0.2515159999999999,True,2016-03-29 23:29:14+00:00,this is curtis. he's an albino haberdasher. terrified of dandelions. they really spook him up. 10/10 it'll be ok pup https://t.co/s8ycfzrwhk,10,10,Curtis,None,None,None,None,1284,3824
714982300363173890,14,Brittany_spaniel,0.944376,True,2016-03-30 01:07:18+00:00,this is calbert. he forgot to clear his google search history. 9/10 rookie mistake calbert https://t.co/jrm5j3ycmj,14,10,Calbert,None,None,None,None,937,3439
715009755312439296,14,dingo,0.310903,False,2016-03-30 02:56:24+00:00,this is siba. she's remarkably mobile. very sleepy as well. 12/10 would happily transport https://t.co/tjni33re1i,12,10,Siba,None,None,None,None,1107,3825
715200624753819648,14,Chihuahua,0.956787,True,2016-03-30 15:34:51+00:00,this is michelangelope. he's half coffee cup. rare af. 12/10 would hug until someone stopped me https://t.co/tvvdy0g911,12,10,Michelangelope,None,None,None,None,1689,4763
715220193576927233,14,Chihuahua,0.584026,True,2016-03-30 16:52:36+00:00,this is nico. his selfie game is strong af. excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1obdjkmofx,10,10,Nico,None,None,None,None,591,2218
715342466308784130,14,West_Highland_white_terrier,0.597111,True,2016-03-31 00:58:29+00:00,this is oscar. he's a world renowned snowball inspector. it's a ruff job but someone has to do it. 10/10 great guy https://t.co/vsufmakm3c,10,10,Oscar,None,None,None,None,627,2801
715360349751484417,14,nail,0.8555520000000001,False,2016-03-31 02:09:32+00:00,this is bertson. he just wants to say hi. 11/10 would boop nose https://t.co/hwv7wq6gda,11,10,Bertson,None,None,None,None,1414,5049
715680795826982913,14,golden_retriever,0.990715,True,2016-03-31 23:22:53+00:00,this is zeus. he's downright fabulous. 12/10 https://t.co/ssugyyrutp,12,10,Zeus,None,None,None,None,1447,3980
715696743237730304,14,Staffordshire_bullterrier,0.427836,True,2016-04-01 00:26:15+00:00,meet toby. he's a lithuanian high-steppin stickeroo. one of the more accomplished stickeroos around. 10/10 so nifty https://t.co/cyphujytjc,10,10,Toby,None,None,None,None,1170,3619
715733265223708672,14,Dandie_Dinmont,0.740229,True,2016-04-01 02:51:22+00:00,this is a taco. we only rate dogs. please only send in dogs. dogs are what we rate. not tacos. thank you... 10/10 https://t.co/cxl6xgy8b9,10,10,a,None,None,None,None,1536,4298
715928423106027520,14,pug,0.9766850000000001,True,2016-04-01 15:46:52+00:00,this is bubbles. he's a yorkshire piccolope. 11/10 would snug aggressively https://t.co/3bhmojonxq,11,10,Bubbles,None,None,None,None,796,2941
716080869887381504,14,golden_retriever,0.638625,True,2016-04-02 01:52:38+00:00,here's a super majestic doggo and a sunset 11/10 https://t.co/uacnoyi8zu,11,10,None,floofer,None,None,None,1712,6266
716285507865542656,14,Yorkshire_terrier,0.43041999999999997,True,2016-04-02 15:25:47+00:00,this is stephanus. she stays woke. 12/10 https://t.co/wiwabmngqz,12,10,Stephanus,None,None,None,None,969,2562
716439118184652801,14,Siberian_husky,0.396495,True,2016-04-03 01:36:11+00:00,this is bluebert. he just saw that both #finalfur match ups are split 50/50. amazed af. 11/10 https://t.co/kky1dpg4iq,11,10,Bluebert,None,None,None,None,191,2202
716791146589110272,14,Pomeranian,0.468751,True,2016-04-04 00:55:01+00:00,meet jennifur. she's supposed to be navigating. not even buckled up. insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcjohyo,11,10,Jennifur,None,None,None,None,1459,7753
716802964044845056,2,malinois,0.619577,True,2016-04-04 01:41:58+00:00,this is link. he struggles with couches. 10/10 would assist https://t.co/sbx4e6yg3o,10,10,Link,None,None,None,None,1051,3973
717009362452090881,14,Siberian_husky,0.506154,True,2016-04-04 15:22:08+00:00,this is smokey. he's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/jmgf4dmpw0,10,10,Smokey,None,None,floofer,None,872,2989
717047459982213120,14,golden_retriever,0.983548,True,2016-04-04 17:53:31+00:00,this is flávio (pronounced baxter). he's a benesnoop cumberdog. super rare. symmetrical. 12/10 would pet so well https://t.co/fgglefibpq,12,10,Flávio,None,None,None,None,1744,5816
717421804990701568,2,miniature_pinscher,0.286479,True,2016-04-05 18:41:02+00:00,this is ebby. she's a zimbabwean feta. embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/lbjqxmgahi,14,10,Ebby,None,None,None,None,761,2899
717537687239008257,14,golden_retriever,0.779356,True,2016-04-06 02:21:30+00:00,people please. this is a deadly mediterranean plop t-rex. we only rate dogs. only send in dogs. thanks you... 11/10 https://t.co/2atdsghd4n,11,10,a,None,None,None,None,1667,5332
717790033953034240,14,car_mirror,0.819106,False,2016-04-06 19:04:14+00:00,"here's a badass mystery pupper. you weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9atzsg",10,10,None,None,None,floofer,None,990,2637
717841801130979328,14,Brittany_spaniel,0.922876,True,2016-04-06 22:29:56+00:00,this is barclay. his father was a banana. 11/10 appeeling af https://t.co/ucoefr2rjv,11,10,Barclay,None,None,None,None,545,2278
718234618122661888,14,malamute,0.370152,True,2016-04-08 00:30:51+00:00,this is suki. she was born with a blurry tail (unfortunate). next level tongue tho. 11/10 nifty hardwood https://t.co/05s8oyztgb,11,10,Suki,None,None,None,None,915,3574
718246886998687744,14,Chihuahua,0.3544880000000001,True,2016-04-08 01:19:36+00:00,this is alexanderson. he's got a weird ass birth mark. dreadful at fetch. won't eat kibble. 3/10 wtf @target https://t.co/fmxopf2sgl,3,10,Alexanderson,None,None,None,None,448,1766
718454725339934721,14,hammer,0.169865,False,2016-04-08 15:05:29+00:00,"this pic is old but i hadn't seen it until today and had to share. creative af. 13/10 very good boy, would pet well https://t.co/4kd16wma1z",13,10,None,None,None,None,None,1384,4514
718460005985447936,14,badger,0.356946,False,2016-04-08 15:26:28+00:00,meet bowie. he's listening for underground squirrels. smart af. left eye is considerably magical. 9/10 would so pet https://t.co/jynmyjy3fe,14,10,Bowie,None,None,None,None,479,2513
718540630683709445,2,Maltese_dog,0.632289,True,2016-04-08 20:46:50+00:00,get you a pup that can do both. 10/10 https://t.co/zsbyvm62xz,10,10,None,None,None,None,None,927,2245
718613305783398402,14,Labrador_retriever,0.58458,True,2016-04-09 01:35:37+00:00,this is carper. he's a tortellini angiosperm. in desperate need of a petting. 11/10 would hug softly https://t.co/lk9ydkrzpj,11,10,Carper,None,None,None,None,430,2263
718631497683582976,14,Pomeranian,0.9937179999999999,True,2016-04-09 02:47:55+00:00,we normally don't rate marshmallows but this one appears to be flawlessly toasted so i'll make an exception. 10/10 https://t.co/d9jbbmpmos,10,10,None,None,None,None,None,7252,17386
718939241951195136,14,Pembroke,0.7663270000000001,True,2016-04-09 23:10:47+00:00,this is otis. everybody look at otis. 12/10 would probably faint while petting https://t.co/i9qoe1ueih,12,10,Otis,None,None,None,None,1587,4814
718971898235854848,14,golden_retriever,0.140394,True,2016-04-10 01:20:33+00:00,this is sadie. she is prepared for battle. 10/10 https://t.co/jrckdkzvrt,10,10,Sadie,None,None,None,None,986,3216
719332531645071360,14,Dandie_Dinmont,0.224415,True,2016-04-11 01:13:34+00:00,this is pippa. she managed to start the car but is waiting for you to buckle up before driving. responsible af 11/10 https://t.co/htrlmc7saz,11,10,Pippa,None,None,None,None,860,3184
719339463458033665,14,golden_retriever,0.765778,True,2016-04-11 01:41:07+00:00,say hello to lucy and sophie. they think they're the same size. both 10/10 would snug at same time https://t.co/hw50zkcf2r,10,10,Lucy,None,None,None,None,1122,4112
719367763014393856,14,swing,0.17148599999999997,False,2016-04-11 03:33:34+00:00,meet sid &amp; murphy. murphy floats alongside sid and whispers motivational quotes in his ear. magical af. both 11/10 https://t.co/7mmjyearqw,11,10,Sid,None,None,None,None,692,2604
719551379208073216,14,malamute,0.873233,True,2016-04-11 15:43:12+00:00,this is harnold. he accidentally opened the front facing camera. 10/10 get it together harnold https://t.co/s6jhasmtln,10,10,Harnold,None,None,None,None,1717,4656
719704490224398336,14,home_theater,0.0590326,False,2016-04-12 01:51:36+00:00,this is clyde. he's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kwhaj0,12,10,Clyde,None,None,floofer,None,1302,4189
719991154352222208,2,golden_retriever,0.605304,True,2016-04-12 20:50:42+00:00,this doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnbgawulv,10,10,None,floofer,None,None,None,1600,4490
720043174954147842,14,Samoyed,0.9545169999999998,True,2016-04-13 00:17:25+00:00,this is neptune. he's a snowy swiss mountain floofapolis. cheeky wink. tongue nifty af. 11/10 would pet so firmly https://t.co/sozq2xoopv,11,10,Neptune,None,None,None,None,1820,4585
720059472081784833,14,Mexican_hairless,0.4518519999999999,True,2016-04-13 01:22:10+00:00,this is charleson. he lost his plunger. looked everywhere. can't find it. so sad. 9/10 would comfort https://t.co/prhx8yn9yu,14,10,Charleson,None,None,None,None,1021,3565
720340705894408192,14,alp,0.32012599999999997,False,2016-04-13 19:59:42+00:00,this is derek. he just got balled on. can't even get up. poor thing. 10/10 hang in there pupper https://t.co/birrf3bcwh,10,10,Derek,None,None,floofer,None,881,2630
720389942216527872,14,Pembroke,0.873977,True,2016-04-13 23:15:21+00:00,this is ralphé. he patrols the lake. looking for babes. 11/10 https://t.co/pb6immo0wk,11,10,Ralphé,None,None,None,None,2270,5879
720415127506415616,14,Rottweiler,0.990312,True,2016-04-14 00:55:25+00:00,garden's coming in nice this year. 10/10 https://t.co/5lra3e4rrw,10,10,None,None,None,None,None,1366,3804
720775346191278080,14,Newfoundland,0.4899699999999999,True,2016-04-15 00:46:48+00:00,this is berkeley. he's in a predicament. 10/10 someone help him https://t.co/xsexdqupej,10,10,Berkeley,None,None,None,None,570,2260
720785406564900865,14,Chihuahua,0.8964219999999998,True,2016-04-15 01:26:47+00:00,this is archie. he hears everything you say. doesn't matter where you are. 12/10 https://t.co/0l4i8famyp,12,10,Archie,None,None,None,None,700,2864
721001180231503872,14,Samoyed,0.950053,True,2016-04-15 15:44:11+00:00,this is oliver. bath time is upon him. his fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/afzzkqr4tt,11,10,Oliver,None,None,floofer,None,551,2350
721503162398597120,3,Pomeranian,0.99775,True,2016-04-17 00:58:53+00:00,this is panda. he's happy af. 11/10 https://t.co/ioak9i4uve,11,10,Panda,None,None,None,None,1649,4238
722613351520608256,14,Labrador_retriever,0.5309149999999999,True,2016-04-20 02:30:23+00:00,meet schnitzel. he's a tropicana floofboop. getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0ujkyuy,12,10,Schnitzel,None,None,None,None,1496,4594
722974582966214656,14,Great_Dane,0.2467619999999999,True,2016-04-21 02:25:47+00:00,happy 4/20 from the squad! 13/10 for all https://t.co/ev1diwds8a,13,10,None,None,None,None,None,1443,3776
723179728551723008,14,tennis_ball,0.17649499999999999,False,2016-04-21 16:00:57+00:00,this is jangle. she's addicted to broccoli. it's the only thing she cares about. tragic af. 8/10 get help pup https://t.co/8dnwp1csea,8,10,Jangle,None,None,None,None,1692,4874
723673163800948736,14,golden_retriever,0.83939,True,2016-04-23 00:41:42+00:00,this is ivar. she is a badass viking warrior. will sack your village. 10/10 savage af https://t.co/dz6mivssvu,10,10,Ivar,None,None,None,None,816,2795
723688335806480385,2,teddy,0.263256,False,2016-04-23 01:41:59+00:00,this is reginald. he starts screaming at random. 12/10 cuddly af https://t.co/ygnudqbv89,12,10,Reginald,None,None,None,None,2647,7055
723912936180330496,14,Samoyed,0.991772,True,2016-04-23 16:34:28+00:00,this is sugar. she's a bolivian superfloof. spherical af. 12/10 would never let go of https://t.co/ahmfuu6onm,12,10,Sugar,None,None,None,None,1128,3599
724004602748780546,3,Siamese_cat,0.950526,False,2016-04-23 22:38:43+00:00,this is luther. he saw a ghost. spooked af. 11/10 hang in there pupper https://t.co/edkg43vvel,11,10,Luther,None,None,floofer,None,1395,3840
724046343203856385,14,boxer,0.8262719999999999,True,2016-04-24 01:24:35+00:00,"this is sarge. not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/piqedbbxdl",10,10,Sarge,None,None,None,None,513,2458
724049859469295616,14,Border_collie,0.581835,True,2016-04-24 01:38:33+00:00,this is kreggory. he just took a look at his student debt. 10/10 can't even comprehend it https://t.co/xtsztgilnt,10,10,Kreggory,None,None,None,None,1623,3987
